base_code,sku,kitchen,platform_name,daypart,matched_strata,promo_rows,promo_units,promo_active_hours,baseline_units,incremental_units,promo_contribution_thb,baseline_contribution_thb,incremental_contribution_thb,promo_discount_cost_thb,promo_cups_per_active_hour,baseline_cups_per_active_hour,actual_demand_lift_pct,promo_contribution_per_cup_thb,baseline_contribution_per_cup_thb,break_even_lift_pct,contribution_lift_pct,actual_vs_breakeven_gap_pct,promo_roi_on_discount,decision
RC103,Pineapple,Pattaya_Beach,LINE MAN,Late Night,21,24,41,24,47.5,-6.5,409.28400000000005,653.36,-244.07600000000002,241.0800000000001,1.7083333333333333,1.9791666666666667,-0.13684210526315788,9.982536585365855,13.754947368421053,0.37790102253023106,-0.3735704665115709,-0.5147431277933889,-1.0124274099883852,REDUCE / PAUSE BLANKET USE
RC103,Pineapple,Pattaya_Beach,LINE MAN,Lunch,24,32,228,32,188.16666666666666,39.83333333333333,2260.982,2629.485,-368.50300000000027,1340.6400000000006,7.125,5.880208333333333,0.21169176262178935,9.916587719298246,13.974233835252438,0.409177655743193,-0.1401426515078048,-0.19748589312140363,-0.2748709571547918,OPTIMIZE / TARGET ONLY
RC103,Pineapple,Pattaya_Beach,LINE MAN,Morning,27,34,112,34,83.66666666666667,28.333333333333332,1117.468,1164.435,-46.96699999999993,658.5600000000003,3.2941176470588234,2.4607843137254903,0.33864541832669315,9.977392857142858,13.917549800796811,0.3949084695841336,-0.040334582866368596,-0.056263051257440466,-0.07131772351797848,OPTIMIZE / TARGET ONLY
RC103,Pineapple,Pattaya_Central,Grab,Afternoon,12,15,125,15,108.0,17.0,1585.04,1781.225,-196.18500000000017,735.0000000000003,8.333333333333334,7.2,0.15740740740740744,12.68032,16.492824074074072,0.3006630805905586,-0.11014049319990449,-0.14325567318315113,-0.2669183673469389,OPTIMIZE / TARGET ONLY
RC103,Pineapple,Pattaya_Central,Grab,Dinner,16,19,136,19,149.0,-13.0,1729.0531999999998,2467.795,-738.7418000000002,799.6800000000004,7.157894736842105,7.842105263157895,-0.08724832214765099,12.713626470588235,16.56238255033557,0.3027268489168742,-0.2993529851547637,-0.3899751710645252,-0.9237967687074828,REDUCE / PAUSE BLANKET USE
RC103,Pineapple,Pattaya_Central,Grab,Late Evening,8,10,92,10,84.0,8.0,1170.6404,1381.1150000000002,-210.47460000000012,540.9600000000003,9.2,8.4,0.09523809523809534,12.724352173913044,16.44184523809524,0.2921557823433756,-0.1523946955901574,-0.19691768710528024,-0.3890760869565218,OPTIMIZE / TARGET ONLY
RC103,Pineapple,Pattaya_Central,Grab,Late Night,13,14,29,14,28.0,1.0,363.8148,463.29,-99.47520000000003,170.52000000000007,2.0714285714285716,2.0,0.03571428571428581,12.545337931034483,16.54607142857143,0.31890201121167006,-0.21471475749530533,-0.28318772549738425,-0.5833638282899366,OPTIMIZE / TARGET ONLY
RC103,Pineapple,Pattaya_Central,Grab,Lunch,15,18,180,18,148.5,31.5,2286.406,2457.255,-170.84900000000005,1058.4000000000005,10.0,8.25,0.21212121212121215,12.702255555555555,16.547171717171718,0.3026955444881221,-0.06952839652376341,-0.09057433236690993,-0.16142195767195763,OPTIMIZE / TARGET ONLY
RC103,Pineapple,Pattaya_Central,Grab,Morning,17,21,77,21,71.0,6.0,969.4123999999999,1172.795,-203.38260000000002,452.7600000000002,3.6666666666666665,3.380952380952381,0.08450704225352124,12.589771428571428,16.51823943661972,0.31203648377070325,-0.1734170080875176,-0.22752944151718202,-0.44920620196130384,OPTIMIZE / TARGET ONLY
RC103,Pineapple,Pattaya_Central,LINE MAN,Afternoon,18,21,130,21,144.5,-14.5,1265.12,1928.085,-662.9650000000001,764.4000000000003,6.190476190476191,6.880952380952381,-0.10034602076124566,9.731692307692306,13.343148788927335,0.37110261679568257,-0.3438463553214719,-0.47144863755692823,-0.8673011512297225,REDUCE / PAUSE BLANKET USE
RC103,Pineapple,Pattaya_Central,LINE MAN,Dinner,24,28,239,28,216.5,22.5,2318.276,2884.29,-566.0140000000002,1405.3200000000006,8.535714285714286,7.732142857142857,0.10392609699769051,9.699899581589957,13.322355658198614,0.37345294620203506,-0.1962403225750532,-0.26952684920434455,-0.40276520650101044,OPTIMIZE / TARGET ONLY
RC103,Pineapple,Pattaya_Central,LINE MAN,Late Evening,12,14,173,14,135.5,37.5,1664.212,1804.0149999999999,-139.80299999999994,1017.2400000000005,12.357142857142858,9.678571428571429,0.2767527675276753,9.619722543352601,13.313763837638376,0.38400705193295015,-0.07749547537021584,-0.10725428440527485,-0.13743364397782223,OPTIMIZE / TARGET ONLY
RC103,Pineapple,Pattaya_Central,LINE MAN,Late Night,17,18,43,18,31.0,12.0,410.39200000000005,406.12,4.272000000000073,252.84000000000012,2.388888888888889,1.7222222222222223,0.3870967741935485,9.544,13.100645161290323,0.37265770759538164,0.010519058406382564,0.01443906659816685,0.01689606074988163,KEEP / SCALE SELECTIVELY
RC103,Pineapple,Pattaya_Central,LINE MAN,Lunch,24,28,232,28,207.5,24.5,2254.7580000000003,2765.9300000000003,-511.17199999999985,1364.1600000000005,8.285714285714286,7.410714285714286,0.1180722891566266,9.718784482758622,13.329783132530121,0.3715483820201493,-0.18481017234709485,-0.2534760928635227,-0.3747155758855264,OPTIMIZE / TARGET ONLY
RC103,Pineapple,Pattaya_Central,LINE MAN,Morning,25,29,107,29,95.0,12.0,1038.838,1270.6299999999999,-231.79199999999997,629.1600000000003,3.689655172413793,3.2758620689655173,0.12631578947368416,9.708766355140186,13.375052631578946,0.3776263782985867,-0.18242289258084565,-0.25131058882490254,-0.3684150295632269,OPTIMIZE / TARGET ONLY
RC103,Watermelon,BKK_Ladprao,Grab,Afternoon,6,6,35,6,30.0,5.0,396.78,453.6000000000001,-56.820000000000064,188.99999999999994,5.833333333333333,5.0,0.16666666666666674,11.336571428571428,15.120000000000003,0.33373657946469093,-0.12526455026455052,-0.1670699127980242,-0.3006349206349211,OPTIMIZE / TARGET ONLY
RC103,Watermelon,BKK_Ladprao,Grab,Dinner,8,8,54,8,37.5,16.5,612.914,566.1500000000001,46.763999999999896,291.5999999999999,6.75,4.6875,0.43999999999999995,11.350259259259259,15.097333333333335,0.330131144010416,0.08260001766316338,0.10986885598958396,0.16037037037037005,KEEP / SCALE SELECTIVELY
RC103,Watermelon,BKK_Ladprao,Grab,Late Evening,4,4,17,4,26.5,-9.5,192.56199999999998,400.6200000000001,-208.0580000000001,91.79999999999998,4.25,6.625,-0.3584905660377359,11.327176470588235,15.117735849056608,0.3346429172628158,-0.5193400229644054,-0.6931334833005517,-2.2664270152505464,REDUCE / PAUSE BLANKET USE
RC103,Watermelon,BKK_Ladprao,Grab,Late Night,3,3,7,3,4.0,3.0,79.38200000000002,60.42,18.962000000000018,37.79999999999999,2.3333333333333335,1.3333333333333333,0.75,11.340285714285717,15.105,0.331977022498803,0.31383647798742165,0.418022977501197,0.5016402116402122,KEEP / SCALE SELECTIVELY
RC103,Watermelon,BKK_Ladprao,Grab,Lunch,8,8,47,8,36.5,10.5,532.362,552.0450000000001,-19.683000000000025,253.79999999999995,5.875,4.5625,0.28767123287671237,11.326851063829787,15.124520547945208,0.3352802524474414,-0.03565470206233201,-0.04760901957072905,-0.07755319148936181,OPTIMIZE / TARGET ONLY
RC103,Watermelon,BKK_Ladprao,Grab,Morning,7,7,24,7,19.0,5.0,272.07400000000007,286.97,-14.89599999999998,129.59999999999997,3.4285714285714284,2.7142857142857144,0.26315789473684204,11.33641666666667,15.103684210526318,0.3323155503746462,-0.051907864933616654,-0.06915765563780418,-0.11493827160493815,OPTIMIZE / TARGET ONLY
RC103,Watermelon,BKK_Ladprao,LINE MAN,Afternoon,21,23,125,23,122.5,2.5,1095.28,1527.2016666666666,-431.92166666666657,674.9999999999998,5.434782608695652,5.326086956521739,0.020408163265306145,8.76224,12.46695238095238,0.4228042579240445,-0.28281901211475013,-0.4023960946587384,-0.639883950617284,OPTIMIZE / TARGET ONLY
RC103,Watermelon,BKK_Ladprao,LINE MAN,Dinner,28,31,177,31,129.16666666666666,47.833333333333336,1551.48,1609.3066666666666,-57.82666666666668,955.7999999999997,5.709677419354839,4.166666666666666,0.3703225806451613,8.765423728813559,12.459148387096775,0.4213971591745489,-0.03593265837047832,-0.05107457852938757,-0.06050080212038784,OPTIMIZE / TARGET ONLY
RC103,Watermelon,BKK_Ladprao,LINE MAN,Late Evening,14,16,99,16,95.16666666666667,3.833333333333334,866.6299999999999,1187.5433333333333,-320.9133333333334,534.5999999999999,6.1875,5.947916666666667,0.04028021015761807,8.753838383838383,12.478563922942206,0.4254962652703904,-0.2702329458854835,-0.38521605511277235,-0.6002868188053375,OPTIMIZE / TARGET ONLY
RC103,Watermelon,BKK_Ladprao,LINE MAN,Late Night,13,14,27,14,26.5,0.5,235.54000000000002,332.415,-96.875,145.79999999999995,1.9285714285714286,1.8928571428571428,0.018867924528301883,8.723703703703704,12.543962264150943,0.43791704649773067,-0.2914278838199239,-0.4190491219694288,-0.6644375857338822,OPTIMIZE / TARGET ONLY
RC103,Watermelon,BKK_Ladprao,LINE MAN,Lunch,28,32,222,32,185.83333333333334,36.166666666666664,1940.86,2316.56,-375.70000000000016,1198.7999999999997,6.9375,5.807291666666667,0.19461883408071734,8.742612612612612,12.465793721973093,0.4258659595633001,-0.16218012915702595,-0.23124712548258275,-0.3133967300633969,OPTIMIZE / TARGET ONLY
RC103,Watermelon,BKK_Ladprao,LINE MAN,Morning,25,29,84,29,73.0,11.0,738.96,909.0966666666667,-170.13666666666663,453.5999999999999,2.896551724137931,2.5172413793103448,0.15068493150684925,8.797142857142857,12.45337899543379,0.41561631971478596,-0.18714914805539562,-0.2649313882079367,-0.37508083480305704,OPTIMIZE / TARGET ONLY
RC103,Watermelon,BKK_Sukhumvit,Grab,Afternoon,12,12,112,12,88.5,23.5,1248.042,1347.9066666666668,-99.86466666666668,604.7999999999998,9.333333333333334,7.375,0.2655367231638419,11.143232142857142,15.230583804143127,0.36680126635484234,-0.07408871039537868,-0.10126454319100042,-0.16512014991181664,OPTIMIZE / TARGET ONLY
RC103,Watermelon,BKK_Sukhumvit,Grab,Dinner,16,16,161,16,121.5,39.5,1789.4460000000001,1847.8366666666666,-58.39066666666657,869.3999999999997,10.0625,7.59375,0.3251028806584362,11.114571428571429,15.208532235939643,0.36834176051486467,-0.03159947397948215,-0.04323887985642849,-0.06716202745188243,OPTIMIZE / TARGET ONLY
RC103,Watermelon,BKK_Sukhumvit,Grab,Late Evening,8,8,81,8,67.0,14.0,902.1659999999999,1018.3900000000001,-116.22400000000006,437.3999999999999,10.125,8.375,0.20895522388059695,11.13785185185185,15.199850746268659,0.3647021839082403,-0.11412523689352816,-0.15574696002764332,-0.2657155921353454,OPTIMIZE / TARGET ONLY
RC103,Watermelon,BKK_Sukhumvit,Grab,Late Night,8,8,19,8,19.166666666666668,-0.16666666666666674,211.394,290.23333333333335,-78.83933333333334,102.59999999999997,2.375,2.3958333333333335,-0.008695652173913104,11.126,15.142608695652173,0.3610110278314016,-0.27164120822326865,-0.3697066800053147,-0.7684145549057834,REDUCE / PAUSE BLANKET USE
RC103,Watermelon,BKK_Sukhumvit,Grab,Lunch,15,15,173,15,142.16666666666666,30.833333333333336,1915.3780000000002,2166.8,-251.42199999999983,934.1999999999998,11.533333333333333,9.477777777777778,0.21688159437280197,11.071549132947977,15.241266119577963,0.3766154976652063,-0.11603378253645935,-0.15973390329240433,-0.2691308071076856,OPTIMIZE / TARGET ONLY
RC103,Watermelon,BKK_Sukhumvit,Grab,Morning,13,13,67,13,51.833333333333336,15.166666666666666,746.972,787.69,-40.71799999999999,361.7999999999999,5.153846153846154,3.9871794871794872,0.292604501607717,11.148835820895522,15.196591639871382,0.36306533561014676,-0.05169292488161592,-0.07046083400242975,-0.1125428413488115,OPTIMIZE / TARGET ONLY
RC103,Watermelon,BKK_Sukhumvit,LINE MAN,Afternoon,18,21,188,21,157.5,30.5,1643.9499999999998,1973.7683333333334,-329.81833333333356,1015.1999999999997,8.952380952380953,7.5,0.19365079365079363,8.744414893617021,12.531862433862434,0.4331276118897398,-0.16710083334670323,-0.23947681823894618,-0.32488015497767303,OPTIMIZE / TARGET ONLY
RC103,Watermelon,BKK_Sukhumvit,LINE MAN,Dinner,24,28,249,28,201.0,48.0,2185.5899999999997,2518.911666666667,-333.32166666666706,1344.5999999999997,8.892857142857142,7.178571428571429,0.23880597014925375,8.77746987951807,12.531898839137646,0.427734758552736,-0.1323276520878397,-0.18892878840348226,-0.2478965243690816,OPTIMIZE / TARGET ONLY
RC103,Watermelon,BKK_Sukhumvit,LINE MAN,Late Evening,12,14,146,14,122.83333333333333,23.166666666666664,1276.26,1536.075,-259.81500000000005,788.3999999999997,10.428571428571429,8.773809523809524,0.18860244233378576,8.74150684931507,12.505359565807328,0.4305725295847789,-0.1691421317318491,-0.24197008725099312,-0.329547184170472,OPTIMIZE / TARGET ONLY
RC103,Watermelon,BKK_Sukhumvit,LINE MAN,Late Night,17,19,50,19,34.5,15.5,439.27000000000004,434.28333333333336,4.986666666666684,269.99999999999994,2.6315789473684212,1.8157894736842106,0.4492753623188406,8.785400000000001,12.58792270531401,0.43282294549070155,0.011482519092758103,0.016452416828139027,0.018469135802469203,KEEP / SCALE SELECTIVELY
RC103,Watermelon,BKK_Sukhumvit,LINE MAN,Lunch,24,28,326,28,261.8333333333333,64.16666666666667,2849.86,3275.0716666666667,-425.2116666666669,1760.3999999999996,11.642857142857142,9.351190476190476,0.24506683640993,8.741901840490797,12.50823042647995,0.4308362933731704,-0.12983278228517137,-0.18576945696324043,-0.2415426418238281,OPTIMIZE / TARGET ONLY
RC103,Watermelon,BKK_Sukhumvit,LINE MAN,Morning,27,31,110,31,101.33333333333333,8.666666666666666,955.74,1272.6833333333334,-316.9433333333334,593.9999999999999,3.5483870967741935,3.268817204301075,0.08552631578947367,8.688545454545455,12.559375000000001,0.4455095004917655,-0.2490355024161549,-0.35998318470229185,-0.5335746352413021,OPTIMIZE / TARGET ONLY
RC103,Watermelon,Pattaya_Beach,Grab,Afternoon,6,6,71,6,67.0,4.0,768.816,1027.56,-258.74399999999997,383.3999999999999,11.833333333333334,11.166666666666666,0.05970149253731338,10.828394366197184,15.336716417910447,0.416342617312389,-0.25180427420296614,-0.3566411247750756,-0.6748669796557121,OPTIMIZE / TARGET ONLY
RC103,Watermelon,Pattaya_Beach,Grab,Dinner,8,8,91,8,67.5,23.5,985.616,1035.06,-49.44399999999989,491.39999999999986,11.375,8.4375,0.3481481481481481,10.830945054945055,15.334222222222222,0.4157787842549454,-0.04776921144667934,-0.06763063610679731,-0.10061864061864043,OPTIMIZE / TARGET ONLY
RC103,Watermelon,Pattaya_Beach,Grab,Late Evening,4,4,49,4,38.0,11.0,530.3840000000001,583.3950000000001,-53.010999999999896,264.5999999999999,12.25,9.5,0.2894736842105263,10.824163265306126,15.352500000000003,0.4183544375395938,-0.09086639412404962,-0.12888075332906745,-0.20034391534391502,OPTIMIZE / TARGET ONLY
RC103,Watermelon,Pattaya_Beach,Grab,Late Night,7,7,12,7,11.0,1.0,129.95200000000003,169.93499999999997,-39.98299999999994,64.79999999999998,1.7142857142857142,1.5714285714285714,0.09090909090909083,10.829333333333336,15.44863636363636,0.42655469991717165,-0.2352840792067552,-0.3356456090080808,-0.6170216049382709,OPTIMIZE / TARGET ONLY
RC103,Watermelon,Pattaya_Beach,Grab,Lunch,8,8,96,8,78.5,17.5,1039.296,1207.345,-168.049,518.3999999999999,12.0,9.8125,0.22292993630573243,10.826,15.380191082802549,0.4206716315169543,-0.13918888138850116,-0.19774169521122187,-0.32416859567901246,OPTIMIZE / TARGET ONLY
RC103,Watermelon,Pattaya_Beach,Grab,Morning,9,9,28,9,35.0,-7.0,302.528,537.22,-234.69199999999992,151.19999999999996,3.111111111111111,3.888888888888889,-0.19999999999999996,10.80457142857143,15.349142857142859,0.4206156124391791,-0.4368638546591713,-0.6206156124391791,-1.5521957671957671,REDUCE / PAUSE BLANKET USE
RC103,Watermelon,Pattaya_Beach,LINE MAN,Afternoon,18,24,248,24,215.16666666666666,32.833333333333336,2181.3199999999997,2691.3533333333335,-510.03333333333364,1339.1999999999996,10.333333333333334,8.965277777777777,0.152594887683966,8.795645161290322,12.508226181254843,0.4220930871908759,-0.18950812850040766,-0.2694981995069099,-0.38084926324173674,OPTIMIZE / TARGET ONLY
RC103,Watermelon,Pattaya_Beach,LINE MAN,Dinner,24,32,366,32,319.6666666666667,46.33333333333333,3215.6099999999997,3996.118333333334,-780.5083333333338,1976.3999999999994,11.4375,9.989583333333334,0.14494264859228356,8.785819672131147,12.500891553701774,0.42284863794267635,-0.19531662183844256,-0.2779059893503928,-0.3949141536800921,OPTIMIZE / TARGET ONLY
RC103,Watermelon,Pattaya_Beach,LINE MAN,Late Evening,12,16,252,16,198.66666666666666,53.333333333333336,2223.7599999999998,2487.02,-263.2600000000003,1360.7999999999997,15.75,12.416666666666666,0.26845637583892623,8.824444444444444,12.518557046979867,0.41862268223141297,-0.10585359184887944,-0.15016630639248674,-0.19345972957084093,OPTIMIZE / TARGET ONLY
RC103,Watermelon,Pattaya_Beach,LINE MAN,Late Night,20,25,60,25,57.5,2.5000000000000004,528.61,721.3166666666667,-192.7066666666667,323.9999999999999,2.4,2.3,0.04347826086956519,8.810166666666667,12.544637681159422,0.42388199404015303,-0.26715959241202436,-0.38040373317058784,-0.5947736625514407,OPTIMIZE / TARGET ONLY
RC103,Watermelon,Pattaya_Beach,LINE MAN,Lunch,24,32,341,32,316.3333333333333,24.666666666666668,2984.75,3957.3050000000003,-972.5550000000003,1841.3999999999994,10.65625,9.885416666666666,0.07797681770284526,8.752932551319649,12.509920969441518,0.42922625029887174,-0.24576195163122383,-0.3512494325960265,-0.5281606386445099,OPTIMIZE / TARGET ONLY
RC103,Watermelon,Pattaya_Beach,LINE MAN,Morning,27,36,166,36,145.66666666666666,20.333333333333332,1457.8199999999997,1821.3016666666667,-363.481666666667,896.3999999999997,4.611111111111111,4.046296296296296,0.13958810068649896,8.782048192771082,12.50321510297483,0.4237242643768244,-0.1995724669444291,-0.28413616369032546,-0.40549048044028013,OPTIMIZE / TARGET ONLY
RC103,Watermelon,Pattaya_Central,Grab,Afternoon,21,21,262,21,241.16666666666666,20.833333333333336,2951.8720000000003,3666.3283333333334,-714.4563333333333,1414.7999999999997,12.476190476190476,11.484126984126984,0.08638562543192818,11.266687022900765,15.202467173462336,0.34932896800644864,-0.1948697084321871,-0.26294334257452046,-0.504987512958251,OPTIMIZE / TARGET ONLY
RC103,Watermelon,Pattaya_Central,Grab,Dinner,28,28,364,28,305.1666666666667,58.83333333333333,4107.414,4643.585,-536.1710000000003,1965.5999999999995,13.0,10.898809523809524,0.19279082468596398,11.284104395604395,15.216553795740031,0.3484945957844454,-0.11546488327445292,-0.15570377109848144,-0.27277726902726923,OPTIMIZE / TARGET ONLY
RC103,Watermelon,Pattaya_Central,Grab,Late Evening,14,14,260,14,210.33333333333334,49.666666666666664,2934.46,3201.685,-267.2250000000001,1403.9999999999995,18.571428571428573,15.023809523809524,0.2361331220285261,11.286384615384616,15.221957210776544,0.3487009108326238,-0.08346386355934454,-0.11256778880409768,-0.1903311965811967,OPTIMIZE / TARGET ONLY
RC103,Watermelon,Pattaya_Central,Grab,Late Night,23,23,76,23,61.666666666666664,14.333333333333332,857.006,937.5633333333334,-80.55733333333333,410.39999999999986,3.3043478260869565,2.681159420289855,0.2324324324324325,11.276394736842105,15.203729729729732,0.3482793112994069,-0.08592201771258123,-0.11584687886697442,-0.19628979857050038,OPTIMIZE / TARGET ONLY
RC103,Watermelon,Pattaya_Central,Grab,Lunch,27,27,333,27,308.8333333333333,24.166666666666668,3747.798,4698.526666666667,-950.7286666666669,1798.1999999999996,12.333333333333334,11.43827160493827,0.07825148407987048,11.254648648648647,15.213793847814356,0.3517786581139595,-0.20234612552303632,-0.273527174034089,-0.5287113038964893,OPTIMIZE / TARGET ONLY
RC103,Watermelon,Pattaya_Central,Grab,Morning,32,32,139,32,158.5,-19.5,1565.884,2413.635,-847.7510000000001,750.5999999999998,4.34375,4.953125,-0.12302839116719244,11.265352517985612,15.227981072555206,0.35175362228950147,-0.3512341344072323,-0.4747820134566939,-1.1294311217692516,REDUCE / PAUSE BLANKET USE
RC103,Watermelon,Pattaya_Central,LINE MAN,Afternoon,15,15,161,15,148.5,12.5,1391.12,1855.295,-464.17500000000007,869.3999999999997,10.733333333333333,9.9,0.08417508417508412,8.640496894409937,12.493569023569025,0.44593177640650206,-0.25018932299176155,-0.36175669223141793,-0.5339026915113874,OPTIMIZE / TARGET ONLY
RC103,Watermelon,Pattaya_Central,LINE MAN,Dinner,20,20,254,20,192.0,62.0,2200.2200000000003,2398.3650000000002,-198.14500000000004,1371.5999999999997,12.7,9.6,0.32291666666666674,8.66228346456693,12.491484375,0.4420544451236694,-0.08261669929306004,-0.11913777845700269,-0.14446267133275015,OPTIMIZE / TARGET ONLY
