source_row_id,date,kitchen,sku,units_wasted,est_waste_cost_thb,week_start,packaging_cost_per_cup_thb,labor_cost_per_cup_thb,base_price_thb,fruit_cost_raw_thb,fruit_cost_used_thb,waste_cost_raw_thb,waste_cost_status
5407,2026-07-04,Pattaya_Beach,Watermelon,5,69.05,2026-06-29,6,5,45.0,7.81,7.81,69.05,observed_estimated_cost
5408,2026-07-04,Pattaya_Central,Guava,3,47.43,2026-06-29,6,5.5,49.0,9.81,9.81,47.43,observed_estimated_cost
5409,2026-07-04,Pattaya_Central,MixedBerryPremium,5,270.0,2026-06-29,8,7,89.0,46.0,46.0,270.0,observed_estimated_cost
5410,2026-07-04,Pattaya_Central,PassionFruit,6,192.9,2026-06-29,6,6,65.0,26.15,26.15,192.9,observed_estimated_cost
5411,2026-07-04,Pattaya_Central,Pineapple,2,29.4,2026-06-29,6,5,49.0,8.7,8.7,29.4,observed_estimated_cost
5412,2026-07-04,Pattaya_Central,Watermelon,6,82.86,2026-06-29,6,5,45.0,7.81,7.81,82.86,observed_estimated_cost
5413,2026-07-05,BKK_Ladprao,Guava,4,63.24,2026-06-29,6,5.5,49.0,9.81,9.81,63.24,observed_estimated_cost
5414,2026-07-05,BKK_Ladprao,MixedBerryPremium,4,216.0,2026-06-29,8,7,89.0,46.0,46.0,216.0,observed_estimated_cost
5415,2026-07-05,BKK_Ladprao,PassionFruit,2,64.3,2026-06-29,6,6,65.0,26.15,26.15,64.3,observed_estimated_cost
5416,2026-07-05,BKK_Ladprao,Pineapple,6,88.2,2026-06-29,6,5,49.0,8.7,8.7,88.2,observed_estimated_cost
5417,2026-07-05,BKK_Ladprao,Watermelon,4,55.24,2026-06-29,6,5,45.0,7.81,7.81,55.24,observed_estimated_cost
5418,2026-07-05,BKK_Sukhumvit,Guava,5,79.05,2026-06-29,6,5.5,49.0,9.81,9.81,79.05,observed_estimated_cost
5419,2026-07-05,BKK_Sukhumvit,MixedBerryPremium,13,702.0,2026-06-29,8,7,89.0,46.0,46.0,702.0,observed_estimated_cost
5420,2026-07-05,BKK_Sukhumvit,PassionFruit,4,128.6,2026-06-29,6,6,65.0,26.15,26.15,128.6,observed_estimated_cost
5421,2026-07-05,BKK_Sukhumvit,Pineapple,4,58.8,2026-06-29,6,5,49.0,8.7,8.7,58.8,observed_estimated_cost
5422,2026-07-05,BKK_Sukhumvit,Watermelon,3,41.43,2026-06-29,6,5,45.0,7.81,7.81,41.43,observed_estimated_cost
5423,2026-07-05,Pattaya_Beach,Guava,2,31.62,2026-06-29,6,5.5,49.0,9.81,9.81,31.62,observed_estimated_cost
5424,2026-07-05,Pattaya_Beach,MixedBerryPremium,3,162.0,2026-06-29,8,7,89.0,46.0,46.0,162.0,observed_estimated_cost
5425,2026-07-05,Pattaya_Beach,PassionFruit,5,160.75,2026-06-29,6,6,65.0,26.15,26.15,160.75,observed_estimated_cost
5426,2026-07-05,Pattaya_Beach,Pineapple,4,58.8,2026-06-29,6,5,49.0,8.7,8.7,58.8,observed_estimated_cost
5427,2026-07-05,Pattaya_Beach,Watermelon,5,69.05,2026-06-29,6,5,45.0,7.81,7.81,69.05,observed_estimated_cost
5428,2026-07-05,Pattaya_Central,Guava,2,31.62,2026-06-29,6,5.5,49.0,9.81,9.81,31.62,observed_estimated_cost
5429,2026-07-05,Pattaya_Central,MixedBerryPremium,7,378.0,2026-06-29,8,7,89.0,46.0,46.0,378.0,observed_estimated_cost
5430,2026-07-05,Pattaya_Central,PassionFruit,4,128.6,2026-06-29,6,6,65.0,26.15,26.15,128.6,observed_estimated_cost
5431,2026-07-05,Pattaya_Central,Pineapple,5,73.5,2026-06-29,6,5,49.0,8.7,8.7,73.5,observed_estimated_cost
5432,2026-07-05,Pattaya_Central,Watermelon,7,96.67,2026-06-29,6,5,45.0,7.81,7.81,96.67,observed_estimated_cost
5433,2026-07-06,BKK_Ladprao,Guava,0,0.0,2026-07-06,6,5.5,49.0,10.56,10.56,0.0,observed_estimated_cost
5434,2026-07-06,BKK_Ladprao,MixedBerryPremium,9,475.83,2026-07-06,8,7,89.0,44.87,44.87,475.83,observed_estimated_cost
5435,2026-07-06,BKK_Ladprao,PassionFruit,3,105.57,2026-07-06,6,6,65.0,29.19,29.19,105.57,observed_estimated_cost
5436,2026-07-06,BKK_Ladprao,Pineapple,5,76.8,2026-07-06,6,5,49.0,9.36,9.36,76.8,observed_estimated_cost
5437,2026-07-06,BKK_Ladprao,Watermelon,3,41.16,2026-07-06,6,5,45.0,7.72,7.72,41.16,observed_estimated_cost
5438,2026-07-06,BKK_Sukhumvit,Guava,3,49.68,2026-07-06,6,5.5,49.0,10.56,10.56,49.68,observed_estimated_cost
5439,2026-07-06,BKK_Sukhumvit,MixedBerryPremium,5,264.35,2026-07-06,8,7,89.0,44.87,44.87,264.35,observed_estimated_cost
5440,2026-07-06,BKK_Sukhumvit,PassionFruit,2,70.38,2026-07-06,6,6,65.0,29.19,29.19,70.38,observed_estimated_cost
5441,2026-07-06,BKK_Sukhumvit,Pineapple,4,61.44,2026-07-06,6,5,49.0,9.36,9.36,61.44,observed_estimated_cost
5442,2026-07-06,BKK_Sukhumvit,Watermelon,4,54.88,2026-07-06,6,5,45.0,7.72,7.72,54.88,observed_estimated_cost
5443,2026-07-06,Pattaya_Beach,Guava,4,66.24,2026-07-06,6,5.5,49.0,10.56,10.56,66.24,observed_estimated_cost
5444,2026-07-06,Pattaya_Beach,MixedBerryPremium,10,528.7,2026-07-06,8,7,89.0,44.87,44.87,528.7,observed_estimated_cost
5445,2026-07-06,Pattaya_Beach,PassionFruit,6,211.14,2026-07-06,6,6,65.0,29.19,29.19,211.14,observed_estimated_cost
5446,2026-07-06,Pattaya_Beach,Pineapple,4,61.44,2026-07-06,6,5,49.0,9.36,9.36,61.44,observed_estimated_cost
5447,2026-07-06,Pattaya_Beach,Watermelon,5,68.6,2026-07-06,6,5,45.0,7.72,7.72,68.6,observed_estimated_cost
5448,2026-07-06,Pattaya_Central,Guava,3,49.68,2026-07-06,6,5.5,49.0,10.56,10.56,49.68,observed_estimated_cost
5449,2026-07-06,Pattaya_Central,MixedBerryPremium,10,528.7,2026-07-06,8,7,89.0,44.87,44.87,528.7,observed_estimated_cost
5450,2026-07-06,Pattaya_Central,PassionFruit,3,105.57,2026-07-06,6,6,65.0,29.19,29.19,105.57,observed_estimated_cost
5451,2026-07-06,Pattaya_Central,Pineapple,7,107.52,2026-07-06,6,5,49.0,9.36,9.36,107.52,observed_estimated_cost
5452,2026-07-06,Pattaya_Central,Watermelon,6,82.32,2026-07-06,6,5,45.0,7.72,7.72,82.32,observed_estimated_cost
5453,2026-07-07,BKK_Ladprao,Guava,5,82.8,2026-07-06,6,5.5,49.0,10.56,10.56,82.8,observed_estimated_cost
5454,2026-07-07,BKK_Ladprao,MixedBerryPremium,10,528.7,2026-07-06,8,7,89.0,44.87,44.87,528.7,observed_estimated_cost
5455,2026-07-07,BKK_Ladprao,PassionFruit,4,140.76,2026-07-06,6,6,65.0,29.19,29.19,140.76,observed_estimated_cost
5456,2026-07-07,BKK_Ladprao,Pineapple,4,61.44,2026-07-06,6,5,49.0,9.36,9.36,61.44,observed_estimated_cost
5457,2026-07-07,BKK_Ladprao,Watermelon,5,68.6,2026-07-06,6,5,45.0,7.72,7.72,68.6,observed_estimated_cost
5458,2026-07-07,BKK_Sukhumvit,Guava,7,115.92,2026-07-06,6,5.5,49.0,10.56,10.56,115.92,observed_estimated_cost
5459,2026-07-07,BKK_Sukhumvit,MixedBerryPremium,3,158.61,2026-07-06,8,7,89.0,44.87,44.87,158.61,observed_estimated_cost
5460,2026-07-07,BKK_Sukhumvit,PassionFruit,6,211.14,2026-07-06,6,6,65.0,29.19,29.19,211.14,observed_estimated_cost
5461,2026-07-07,BKK_Sukhumvit,Pineapple,8,122.88,2026-07-06,6,5,49.0,9.36,9.36,122.88,observed_estimated_cost
5462,2026-07-07,BKK_Sukhumvit,Watermelon,3,41.16,2026-07-06,6,5,45.0,7.72,7.72,41.16,observed_estimated_cost
5463,2026-07-07,Pattaya_Beach,Guava,8,132.48,2026-07-06,6,5.5,49.0,10.56,10.56,132.48,observed_estimated_cost
5464,2026-07-07,Pattaya_Beach,MixedBerryPremium,13,687.31,2026-07-06,8,7,89.0,44.87,44.87,687.31,observed_estimated_cost
5465,2026-07-07,Pattaya_Beach,PassionFruit,10,351.9,2026-07-06,6,6,65.0,29.19,29.19,351.9,observed_estimated_cost
5466,2026-07-07,Pattaya_Beach,Pineapple,9,138.24,2026-07-06,6,5,49.0,9.36,9.36,138.24,observed_estimated_cost
5467,2026-07-07,Pattaya_Beach,Watermelon,6,82.32,2026-07-06,6,5,45.0,7.72,7.72,82.32,observed_estimated_cost
5468,2026-07-07,Pattaya_Central,Guava,6,99.36,2026-07-06,6,5.5,49.0,10.56,10.56,99.36,observed_estimated_cost
5469,2026-07-07,Pattaya_Central,MixedBerryPremium,9,475.83,2026-07-06,8,7,89.0,44.87,44.87,475.83,observed_estimated_cost
5470,2026-07-07,Pattaya_Central,PassionFruit,11,387.09,2026-07-06,6,6,65.0,29.19,29.19,387.09,observed_estimated_cost
5471,2026-07-07,Pattaya_Central,Pineapple,8,122.88,2026-07-06,6,5,49.0,9.36,9.36,122.88,observed_estimated_cost
5472,2026-07-07,Pattaya_Central,Watermelon,7,96.04,2026-07-06,6,5,45.0,7.72,7.72,96.04,observed_estimated_cost
5473,2026-07-08,BKK_Ladprao,Guava,1,16.56,2026-07-06,6,5.5,49.0,10.56,10.56,16.56,observed_estimated_cost
5474,2026-07-08,BKK_Ladprao,MixedBerryPremium,9,475.83,2026-07-06,8,7,89.0,44.87,44.87,475.83,observed_estimated_cost
5475,2026-07-08,BKK_Ladprao,PassionFruit,5,175.95,2026-07-06,6,6,65.0,29.19,29.19,175.95,observed_estimated_cost
5476,2026-07-08,BKK_Ladprao,Pineapple,3,46.08,2026-07-06,6,5,49.0,9.36,9.36,46.08,observed_estimated_cost
5477,2026-07-08,BKK_Ladprao,Watermelon,4,54.88,2026-07-06,6,5,45.0,7.72,7.72,54.88,observed_estimated_cost
5478,2026-07-08,BKK_Sukhumvit,Guava,2,33.12,2026-07-06,6,5.5,49.0,10.56,10.56,33.12,observed_estimated_cost
5479,2026-07-08,BKK_Sukhumvit,MixedBerryPremium,12,634.44,2026-07-06,8,7,89.0,44.87,44.87,634.44,observed_estimated_cost
5480,2026-07-08,BKK_Sukhumvit,PassionFruit,4,140.76,2026-07-06,6,6,65.0,29.19,29.19,140.76,observed_estimated_cost
5481,2026-07-08,BKK_Sukhumvit,Pineapple,4,61.44,2026-07-06,6,5,49.0,9.36,9.36,61.44,observed_estimated_cost
5482,2026-07-08,BKK_Sukhumvit,Watermelon,3,41.16,2026-07-06,6,5,45.0,7.72,7.72,41.16,observed_estimated_cost
5483,2026-07-08,Pattaya_Beach,Guava,3,49.68,2026-07-06,6,5.5,49.0,10.56,10.56,49.68,observed_estimated_cost
5484,2026-07-08,Pattaya_Beach,MixedBerryPremium,6,317.22,2026-07-06,8,7,89.0,44.87,44.87,317.22,observed_estimated_cost
5485,2026-07-08,Pattaya_Beach,PassionFruit,6,211.14,2026-07-06,6,6,65.0,29.19,29.19,211.14,observed_estimated_cost
5486,2026-07-08,Pattaya_Beach,Pineapple,3,46.08,2026-07-06,6,5,49.0,9.36,9.36,46.08,observed_estimated_cost
5487,2026-07-08,Pattaya_Beach,Watermelon,6,82.32,2026-07-06,6,5,45.0,7.72,7.72,82.32,observed_estimated_cost
5488,2026-07-08,Pattaya_Central,Guava,2,33.12,2026-07-06,6,5.5,49.0,10.56,10.56,33.12,observed_estimated_cost
5489,2026-07-08,Pattaya_Central,MixedBerryPremium,6,317.22,2026-07-06,8,7,89.0,44.87,44.87,317.22,observed_estimated_cost
5490,2026-07-08,Pattaya_Central,PassionFruit,3,105.57,2026-07-06,6,6,65.0,29.19,29.19,105.57,observed_estimated_cost
5491,2026-07-08,Pattaya_Central,Pineapple,3,46.08,2026-07-06,6,5,49.0,9.36,9.36,46.08,observed_estimated_cost
5492,2026-07-08,Pattaya_Central,Watermelon,5,68.6,2026-07-06,6,5,45.0,7.72,7.72,68.6,observed_estimated_cost
5493,2026-07-09,BKK_Ladprao,Guava,3,49.68,2026-07-06,6,5.5,49.0,10.56,10.56,49.68,observed_estimated_cost
5494,2026-07-09,BKK_Ladprao,MixedBerryPremium,4,211.48,2026-07-06,8,7,89.0,44.87,44.87,211.48,observed_estimated_cost
5495,2026-07-09,BKK_Ladprao,PassionFruit,3,105.57,2026-07-06,6,6,65.0,29.19,29.19,105.57,observed_estimated_cost
5496,2026-07-09,BKK_Ladprao,Pineapple,5,76.8,2026-07-06,6,5,49.0,9.36,9.36,76.8,observed_estimated_cost
5497,2026-07-09,BKK_Ladprao,Watermelon,6,82.32,2026-07-06,6,5,45.0,7.72,7.72,82.32,observed_estimated_cost
5498,2026-07-09,BKK_Sukhumvit,Guava,2,33.12,2026-07-06,6,5.5,49.0,10.56,10.56,33.12,observed_estimated_cost
5499,2026-07-09,BKK_Sukhumvit,MixedBerryPremium,5,264.35,2026-07-06,8,7,89.0,44.87,44.87,264.35,observed_estimated_cost
5500,2026-07-09,BKK_Sukhumvit,PassionFruit,7,246.33,2026-07-06,6,6,65.0,29.19,29.19,246.33,observed_estimated_cost
5501,2026-07-09,BKK_Sukhumvit,Pineapple,3,46.08,2026-07-06,6,5,49.0,9.36,9.36,46.08,observed_estimated_cost
5502,2026-07-09,BKK_Sukhumvit,Watermelon,4,54.88,2026-07-06,6,5,45.0,7.72,7.72,54.88,observed_estimated_cost
5503,2026-07-09,Pattaya_Beach,Guava,5,82.8,2026-07-06,6,5.5,49.0,10.56,10.56,82.8,observed_estimated_cost
5504,2026-07-09,Pattaya_Beach,MixedBerryPremium,5,264.35,2026-07-06,8,7,89.0,44.87,44.87,264.35,observed_estimated_cost
5505,2026-07-09,Pattaya_Beach,PassionFruit,5,175.95,2026-07-06,6,6,65.0,29.19,29.19,175.95,observed_estimated_cost
5506,2026-07-09,Pattaya_Beach,Pineapple,5,76.8,2026-07-06,6,5,49.0,9.36,9.36,76.8,observed_estimated_cost
5507,2026-07-09,Pattaya_Beach,Watermelon,5,68.6,2026-07-06,6,5,45.0,7.72,7.72,68.6,observed_estimated_cost
5508,2026-07-09,Pattaya_Central,Guava,3,49.68,2026-07-06,6,5.5,49.0,10.56,10.56,49.68,observed_estimated_cost
5509,2026-07-09,Pattaya_Central,MixedBerryPremium,9,475.83,2026-07-06,8,7,89.0,44.87,44.87,475.83,observed_estimated_cost
5510,2026-07-09,Pattaya_Central,PassionFruit,3,105.57,2026-07-06,6,6,65.0,29.19,29.19,105.57,observed_estimated_cost
5511,2026-07-09,Pattaya_Central,Pineapple,5,76.8,2026-07-06,6,5,49.0,9.36,9.36,76.8,observed_estimated_cost
5512,2026-07-09,Pattaya_Central,Watermelon,4,54.88,2026-07-06,6,5,45.0,7.72,7.72,54.88,observed_estimated_cost
5513,2026-07-10,BKK_Ladprao,Guava,3,49.68,2026-07-06,6,5.5,49.0,10.56,10.56,49.68,observed_estimated_cost
5514,2026-07-10,BKK_Ladprao,MixedBerryPremium,2,105.74,2026-07-06,8,7,89.0,44.87,44.87,105.74,observed_estimated_cost
5515,2026-07-10,BKK_Ladprao,PassionFruit,5,175.95,2026-07-06,6,6,65.0,29.19,29.19,175.95,observed_estimated_cost
5516,2026-07-10,BKK_Ladprao,Pineapple,3,46.08,2026-07-06,6,5,49.0,9.36,9.36,46.08,observed_estimated_cost
5517,2026-07-10,BKK_Ladprao,Watermelon,6,82.32,2026-07-06,6,5,45.0,7.72,7.72,82.32,observed_estimated_cost
5518,2026-07-10,BKK_Sukhumvit,Guava,1,16.56,2026-07-06,6,5.5,49.0,10.56,10.56,16.56,observed_estimated_cost
5519,2026-07-10,BKK_Sukhumvit,MixedBerryPremium,2,105.74,2026-07-06,8,7,89.0,44.87,44.87,105.74,observed_estimated_cost
5520,2026-07-10,BKK_Sukhumvit,PassionFruit,4,140.76,2026-07-06,6,6,65.0,29.19,29.19,140.76,observed_estimated_cost
5521,2026-07-10,BKK_Sukhumvit,Pineapple,2,30.72,2026-07-06,6,5,49.0,9.36,9.36,30.72,observed_estimated_cost
5522,2026-07-10,BKK_Sukhumvit,Watermelon,2,27.44,2026-07-06,6,5,45.0,7.72,7.72,27.44,observed_estimated_cost
5523,2026-07-10,Pattaya_Beach,Guava,2,33.12,2026-07-06,6,5.5,49.0,10.56,10.56,33.12,observed_estimated_cost
5524,2026-07-10,Pattaya_Beach,MixedBerryPremium,13,687.31,2026-07-06,8,7,89.0,44.87,44.87,687.31,observed_estimated_cost
5525,2026-07-10,Pattaya_Beach,PassionFruit,3,105.57,2026-07-06,6,6,65.0,29.19,29.19,105.57,observed_estimated_cost
5526,2026-07-10,Pattaya_Beach,Pineapple,4,61.44,2026-07-06,6,5,49.0,9.36,9.36,61.44,observed_estimated_cost
5527,2026-07-10,Pattaya_Beach,Watermelon,4,54.88,2026-07-06,6,5,45.0,7.72,7.72,54.88,observed_estimated_cost
5528,2026-07-10,Pattaya_Central,Guava,5,82.8,2026-07-06,6,5.5,49.0,10.56,10.56,82.8,observed_estimated_cost
5529,2026-07-10,Pattaya_Central,MixedBerryPremium,3,158.61,2026-07-06,8,7,89.0,44.87,44.87,158.61,observed_estimated_cost
5530,2026-07-10,Pattaya_Central,PassionFruit,5,175.95,2026-07-06,6,6,65.0,29.19,29.19,175.95,observed_estimated_cost
5531,2026-07-10,Pattaya_Central,Pineapple,3,46.08,2026-07-06,6,5,49.0,9.36,9.36,46.08,observed_estimated_cost
5532,2026-07-10,Pattaya_Central,Watermelon,2,27.44,2026-07-06,6,5,45.0,7.72,7.72,27.44,observed_estimated_cost
5533,2026-07-11,BKK_Ladprao,Guava,4,66.24,2026-07-06,6,5.5,49.0,10.56,10.56,66.24,observed_estimated_cost
5534,2026-07-11,BKK_Ladprao,MixedBerryPremium,4,211.48,2026-07-06,8,7,89.0,44.87,44.87,211.48,observed_estimated_cost
5535,2026-07-11,BKK_Ladprao,PassionFruit,4,140.76,2026-07-06,6,6,65.0,29.19,29.19,140.76,observed_estimated_cost
5536,2026-07-11,BKK_Ladprao,Pineapple,2,30.72,2026-07-06,6,5,49.0,9.36,9.36,30.72,observed_estimated_cost
5537,2026-07-11,BKK_Ladprao,Watermelon,5,68.6,2026-07-06,6,5,45.0,7.72,7.72,68.6,observed_estimated_cost
5538,2026-07-11,BKK_Sukhumvit,Guava,3,49.68,2026-07-06,6,5.5,49.0,10.56,10.56,49.68,observed_estimated_cost
5539,2026-07-11,BKK_Sukhumvit,MixedBerryPremium,7,370.09,2026-07-06,8,7,89.0,44.87,44.87,370.09,observed_estimated_cost
5540,2026-07-11,BKK_Sukhumvit,PassionFruit,2,70.38,2026-07-06,6,6,65.0,29.19,29.19,70.38,observed_estimated_cost
5541,2026-07-11,BKK_Sukhumvit,Pineapple,3,46.08,2026-07-06,6,5,49.0,9.36,9.36,46.08,observed_estimated_cost
5542,2026-07-11,BKK_Sukhumvit,Watermelon,5,68.6,2026-07-06,6,5,45.0,7.72,7.72,68.6,observed_estimated_cost
5543,2026-07-11,Pattaya_Beach,Guava,5,82.8,2026-07-06,6,5.5,49.0,10.56,10.56,82.8,observed_estimated_cost
5544,2026-07-11,Pattaya_Beach,MixedBerryPremium,6,317.22,2026-07-06,8,7,89.0,44.87,44.87,317.22,observed_estimated_cost
5545,2026-07-11,Pattaya_Beach,PassionFruit,6,211.14,2026-07-06,6,6,65.0,29.19,29.19,211.14,observed_estimated_cost
5546,2026-07-11,Pattaya_Beach,Pineapple,3,46.08,2026-07-06,6,5,49.0,9.36,9.36,46.08,observed_estimated_cost
5547,2026-07-11,Pattaya_Beach,Watermelon,4,54.88,2026-07-06,6,5,45.0,7.72,7.72,54.88,observed_estimated_cost
5548,2026-07-11,Pattaya_Central,Guava,7,115.92,2026-07-06,6,5.5,49.0,10.56,10.56,115.92,observed_estimated_cost
5549,2026-07-11,Pattaya_Central,MixedBerryPremium,10,528.7,2026-07-06,8,7,89.0,44.87,44.87,528.7,observed_estimated_cost
5550,2026-07-11,Pattaya_Central,PassionFruit,2,70.38,2026-07-06,6,6,65.0,29.19,29.19,70.38,observed_estimated_cost
5551,2026-07-11,Pattaya_Central,Pineapple,4,61.44,2026-07-06,6,5,49.0,9.36,9.36,61.44,observed_estimated_cost
5552,2026-07-11,Pattaya_Central,Watermelon,5,68.6,2026-07-06,6,5,45.0,7.72,7.72,68.6,observed_estimated_cost
5553,2026-07-12,BKK_Ladprao,Guava,2,33.12,2026-07-06,6,5.5,49.0,10.56,10.56,33.12,observed_estimated_cost
5554,2026-07-12,BKK_Ladprao,MixedBerryPremium,3,158.61,2026-07-06,8,7,89.0,44.87,44.87,158.61,observed_estimated_cost
5555,2026-07-12,BKK_Ladprao,PassionFruit,1,35.19,2026-07-06,6,6,65.0,29.19,29.19,35.19,observed_estimated_cost
5556,2026-07-12,BKK_Ladprao,Pineapple,2,30.72,2026-07-06,6,5,49.0,9.36,9.36,30.72,observed_estimated_cost
5557,2026-07-12,BKK_Ladprao,Watermelon,4,54.88,2026-07-06,6,5,45.0,7.72,7.72,54.88,observed_estimated_cost
5558,2026-07-12,BKK_Sukhumvit,Guava,3,49.68,2026-07-06,6,5.5,49.0,10.56,10.56,49.68,observed_estimated_cost
5559,2026-07-12,BKK_Sukhumvit,MixedBerryPremium,4,211.48,2026-07-06,8,7,89.0,44.87,44.87,211.48,observed_estimated_cost
5560,2026-07-12,BKK_Sukhumvit,PassionFruit,4,140.76,2026-07-06,6,6,65.0,29.19,29.19,140.76,observed_estimated_cost
5561,2026-07-12,BKK_Sukhumvit,Pineapple,3,46.08,2026-07-06,6,5,49.0,9.36,9.36,46.08,observed_estimated_cost
5562,2026-07-12,BKK_Sukhumvit,Watermelon,5,68.6,2026-07-06,6,5,45.0,7.72,7.72,68.6,observed_estimated_cost
5563,2026-07-12,Pattaya_Beach,Guava,4,66.24,2026-07-06,6,5.5,49.0,10.56,10.56,66.24,observed_estimated_cost
5564,2026-07-12,Pattaya_Beach,MixedBerryPremium,3,158.61,2026-07-06,8,7,89.0,44.87,44.87,158.61,observed_estimated_cost
5565,2026-07-12,Pattaya_Beach,PassionFruit,4,140.76,2026-07-06,6,6,65.0,29.19,29.19,140.76,observed_estimated_cost
5566,2026-07-12,Pattaya_Beach,Pineapple,5,76.8,2026-07-06,6,5,49.0,9.36,9.36,76.8,observed_estimated_cost
5567,2026-07-12,Pattaya_Beach,Watermelon,4,54.88,2026-07-06,6,5,45.0,7.72,7.72,54.88,observed_estimated_cost
5568,2026-07-12,Pattaya_Central,Guava,4,66.24,2026-07-06,6,5.5,49.0,10.56,10.56,66.24,observed_estimated_cost
5569,2026-07-12,Pattaya_Central,MixedBerryPremium,9,475.83,2026-07-06,8,7,89.0,44.87,44.87,475.83,observed_estimated_cost
5570,2026-07-12,Pattaya_Central,PassionFruit,4,140.76,2026-07-06,6,6,65.0,29.19,29.19,140.76,observed_estimated_cost
5571,2026-07-12,Pattaya_Central,Pineapple,4,61.44,2026-07-06,6,5,49.0,9.36,9.36,61.44,observed_estimated_cost
5572,2026-07-12,Pattaya_Central,Watermelon,5,68.6,2026-07-06,6,5,45.0,7.72,7.72,68.6,observed_estimated_cost
5573,2026-07-13,BKK_Ladprao,Guava,1,17.33,2026-07-13,6,5.5,49.0,11.33,11.33,17.33,observed_estimated_cost
5574,2026-07-13,BKK_Ladprao,MixedBerryPremium,6,308.82,2026-07-13,8,7,89.0,43.47,43.47,308.82,observed_estimated_cost
5575,2026-07-13,BKK_Ladprao,PassionFruit,2,67.36,2026-07-13,6,6,65.0,27.68,27.68,67.36,observed_estimated_cost
5576,2026-07-13,BKK_Ladprao,Pineapple,3,49.65,2026-07-13,6,5,49.0,10.55,10.55,49.65,observed_estimated_cost
5577,2026-07-13,BKK_Ladprao,Watermelon,6,83.1,2026-07-13,6,5,45.0,7.85,7.85,83.1,observed_estimated_cost
5578,2026-07-13,BKK_Sukhumvit,Guava,4,69.32,2026-07-13,6,5.5,49.0,11.33,11.33,69.32,observed_estimated_cost
5579,2026-07-13,BKK_Sukhumvit,MixedBerryPremium,6,308.82,2026-07-13,8,7,89.0,43.47,43.47,308.82,observed_estimated_cost
5580,2026-07-13,BKK_Sukhumvit,PassionFruit,3,101.04,2026-07-13,6,6,65.0,27.68,27.68,101.04,observed_estimated_cost
5581,2026-07-13,BKK_Sukhumvit,Pineapple,3,49.65,2026-07-13,6,5,49.0,10.55,10.55,49.65,observed_estimated_cost
5582,2026-07-13,BKK_Sukhumvit,Watermelon,3,41.55,2026-07-13,6,5,45.0,7.85,7.85,41.55,observed_estimated_cost
5583,2026-07-13,Pattaya_Beach,Guava,4,69.32,2026-07-13,6,5.5,49.0,11.33,11.33,69.32,observed_estimated_cost
5584,2026-07-13,Pattaya_Beach,MixedBerryPremium,5,257.35,2026-07-13,8,7,89.0,43.47,43.47,257.35,observed_estimated_cost
5585,2026-07-13,Pattaya_Beach,PassionFruit,3,101.04,2026-07-13,6,6,65.0,27.68,27.68,101.04,observed_estimated_cost
5586,2026-07-13,Pattaya_Beach,Pineapple,4,66.2,2026-07-13,6,5,49.0,10.55,10.55,66.2,observed_estimated_cost
5587,2026-07-13,Pattaya_Beach,Watermelon,4,55.4,2026-07-13,6,5,45.0,7.85,7.85,55.4,observed_estimated_cost
5588,2026-07-13,Pattaya_Central,Guava,1,17.33,2026-07-13,6,5.5,49.0,11.33,11.33,17.33,observed_estimated_cost
5589,2026-07-13,Pattaya_Central,MixedBerryPremium,5,257.35,2026-07-13,8,7,89.0,43.47,43.47,257.35,observed_estimated_cost
5590,2026-07-13,Pattaya_Central,PassionFruit,2,67.36,2026-07-13,6,6,65.0,27.68,27.68,67.36,observed_estimated_cost
5591,2026-07-13,Pattaya_Central,Pineapple,5,82.75,2026-07-13,6,5,49.0,10.55,10.55,82.75,observed_estimated_cost
5592,2026-07-13,Pattaya_Central,Watermelon,3,41.55,2026-07-13,6,5,45.0,7.85,7.85,41.55,observed_estimated_cost
5593,2026-07-14,BKK_Ladprao,Guava,2,34.66,2026-07-13,6,5.5,49.0,11.33,11.33,34.66,observed_estimated_cost
5594,2026-07-14,BKK_Ladprao,MixedBerryPremium,5,257.35,2026-07-13,8,7,89.0,43.47,43.47,257.35,observed_estimated_cost
5595,2026-07-14,BKK_Ladprao,PassionFruit,2,67.36,2026-07-13,6,6,65.0,27.68,27.68,67.36,observed_estimated_cost
5596,2026-07-14,BKK_Ladprao,Pineapple,7,115.85,2026-07-13,6,5,49.0,10.55,10.55,115.85,observed_estimated_cost
5597,2026-07-14,BKK_Ladprao,Watermelon,3,41.55,2026-07-13,6,5,45.0,7.85,7.85,41.55,observed_estimated_cost
5598,2026-07-14,BKK_Sukhumvit,Guava,4,69.32,2026-07-13,6,5.5,49.0,11.33,11.33,69.32,observed_estimated_cost
5599,2026-07-14,BKK_Sukhumvit,MixedBerryPremium,3,154.41,2026-07-13,8,7,89.0,43.47,43.47,154.41,observed_estimated_cost
5600,2026-07-14,BKK_Sukhumvit,PassionFruit,4,134.72,2026-07-13,6,6,65.0,27.68,27.68,134.72,observed_estimated_cost
5601,2026-07-14,BKK_Sukhumvit,Pineapple,6,99.3,2026-07-13,6,5,49.0,10.55,10.55,99.3,observed_estimated_cost
5602,2026-07-14,BKK_Sukhumvit,Watermelon,5,69.25,2026-07-13,6,5,45.0,7.85,7.85,69.25,observed_estimated_cost
5603,2026-07-14,Pattaya_Beach,Guava,5,86.65,2026-07-13,6,5.5,49.0,11.33,11.33,86.65,observed_estimated_cost
