date,kitchen,sku,units_sold,gross_revenue_thb,commission_thb,sold_fruit_cost_thb,sold_packaging_cost_thb,sold_labor_cost_thb,product_margin_thb,contribution_before_waste_thb,realized_price_thb,week_start,month,units_wasted,est_waste_cost_thb,waste_cost_status,waste_cost_thb,contribution_after_waste_thb
2026-07-22,BKK_Sukhumvit,Guava,53,2597.0,779.1,508.27,318,291.5,1479.23,700.13,49.0,2026-07-20,2026-07-01,2.0,31.18,observed_estimated_cost,31.18,668.95
2026-07-22,BKK_Sukhumvit,MixedBerryPremium,18,1602.0,480.59999999999997,755.64,144,126,576.3599999999999,95.76000000000009,89.0,2026-07-20,2026-07-01,5.0,249.9,observed_estimated_cost,249.9,-154.13999999999993
2026-07-22,BKK_Sukhumvit,PassionFruit,40,2600.0,624.0,1135.6,240,240,984.4000000000002,360.39999999999986,65.0,2026-07-20,2026-07-01,4.0,137.56,observed_estimated_cost,137.56,222.83999999999986
2026-07-22,BKK_Sukhumvit,Pineapple,81,3969.0,952.56,766.2600000000001,486,405,2311.74,1359.1799999999998,49.0,2026-07-20,2026-07-01,1.0,15.46,observed_estimated_cost,15.46,1343.7199999999998
2026-07-22,BKK_Sukhumvit,Watermelon,122,5490.0,1647.0,928.4200000000001,732,610,3219.580000000001,1572.5800000000004,45.0,2026-07-20,2026-07-01,4.0,54.44,observed_estimated_cost,54.44,1518.1400000000003
2026-07-22,Pattaya_Beach,Guava,61,2989.0,717.36,584.99,366,335.5,1702.5099999999998,985.1499999999999,49.0,2026-07-20,2026-07-01,2.0,31.18,observed_estimated_cost,31.18,953.9699999999999
2026-07-22,Pattaya_Beach,MixedBerryPremium,22,1958.0,587.4,923.56,176,154,704.4399999999999,117.0400000000001,89.0,2026-07-20,2026-07-01,7.0,349.86,observed_estimated_cost,349.86,-232.8199999999999
2026-07-22,Pattaya_Beach,PassionFruit,48,3120.0,936.0,1362.72,288,288,1181.28,245.27999999999997,65.0,2026-07-20,2026-07-01,2.0,68.78,observed_estimated_cost,68.78,176.49999999999997
2026-07-22,Pattaya_Beach,Pineapple,81,3969.0,952.56,766.2600000000001,486,405,2311.74,1359.18,49.0,2026-07-20,2026-07-01,3.0,46.38,observed_estimated_cost,46.38,1312.8
2026-07-22,Pattaya_Beach,Watermelon,140,6300.0,1512.0,1065.4,840,700,3694.6000000000004,2182.600000000001,45.0,2026-07-20,2026-07-01,3.0,40.83,observed_estimated_cost,40.83,2141.770000000001
2026-07-22,Pattaya_Central,Guava,88,4312.0,1293.6,843.92,528,484.0,2456.08,1162.4800000000002,49.0,2026-07-20,2026-07-01,3.0,46.77,observed_estimated_cost,46.77,1115.7100000000003
2026-07-22,Pattaya_Central,MixedBerryPremium,33,2937.0,881.1,1385.34,264,231,1056.66,175.56000000000012,89.0,2026-07-20,2026-07-01,11.0,549.78,observed_estimated_cost,549.78,-374.21999999999986
2026-07-22,Pattaya_Central,PassionFruit,48,3120.0,936.0,1362.72,288,288,1181.28,245.27999999999992,65.0,2026-07-20,2026-07-01,4.0,137.56,observed_estimated_cost,137.56,107.71999999999991
2026-07-22,Pattaya_Central,Pineapple,115,5635.0,1690.5,1087.9,690,575,3282.1,1591.5999999999995,49.0,2026-07-20,2026-07-01,3.0,46.38,observed_estimated_cost,46.38,1545.2199999999993
2026-07-22,Pattaya_Central,Watermelon,167,7515.0,2254.5,1270.8700000000001,1002,835,4407.13,2152.63,45.0,2026-07-20,2026-07-01,3.0,40.83,observed_estimated_cost,40.83,2111.8
2026-07-23,BKK_Ladprao,Guava,33,1617.0,485.1,316.47,198,181.5,921.03,435.93,49.0,2026-07-20,2026-07-01,4.0,62.36,observed_estimated_cost,62.36,373.57
2026-07-23,BKK_Ladprao,MixedBerryPremium,12,1068.0,256.32,503.75999999999993,96,84,384.24,127.92000000000004,89.0,2026-07-20,2026-07-01,4.0,199.92,observed_estimated_cost,199.92,-71.99999999999994
2026-07-23,BKK_Ladprao,PassionFruit,27,1755.0,421.2,766.53,162,162,664.4700000000001,243.27000000000004,65.0,2026-07-20,2026-07-01,5.0,171.95,observed_estimated_cost,171.95,71.32000000000005
2026-07-23,BKK_Ladprao,Pineapple,41,2009.0,482.15999999999997,387.86,246,205,1170.1399999999996,687.9799999999998,49.0,2026-07-20,2026-07-01,3.0,46.38,observed_estimated_cost,46.38,641.5999999999998
2026-07-23,BKK_Ladprao,Watermelon,82,3690.0,1107.0,624.0200000000001,492,410,2163.98,1056.98,45.0,2026-07-20,2026-07-01,0.0,,no_waste_row_recorded,0.0,1056.98
2026-07-23,BKK_Sukhumvit,Guava,57,2793.0,670.3199999999999,546.63,342,313.5,1590.8700000000001,920.55,49.0,2026-07-20,2026-07-01,2.0,31.18,observed_estimated_cost,31.18,889.37
2026-07-23,BKK_Sukhumvit,MixedBerryPremium,16,1424.0,341.76,671.68,128,112,512.3199999999999,170.56,89.0,2026-07-20,2026-07-01,3.0,149.94,observed_estimated_cost,149.94,20.620000000000005
2026-07-23,BKK_Sukhumvit,PassionFruit,42,2730.0,819.0,1192.3799999999999,252,252,1033.6200000000001,214.62000000000003,65.0,2026-07-20,2026-07-01,4.0,137.56,observed_estimated_cost,137.56,77.06000000000003
2026-07-23,BKK_Sukhumvit,Pineapple,76,3724.0,893.76,718.96,456,380,2169.04,1275.2800000000002,49.0,2026-07-20,2026-07-01,3.0,46.38,observed_estimated_cost,46.38,1228.9
2026-07-23,BKK_Sukhumvit,Watermelon,134,6030.0,1447.1999999999998,1019.7400000000001,804,670,3536.26,2089.06,45.0,2026-07-20,2026-07-01,4.0,54.44,observed_estimated_cost,54.44,2034.62
2026-07-23,Pattaya_Beach,Guava,53,2597.0,623.28,508.27,318,291.5,1479.2299999999998,855.95,49.0,2026-07-20,2026-07-01,1.0,15.59,observed_estimated_cost,15.59,840.36
2026-07-23,Pattaya_Beach,MixedBerryPremium,18,1602.0,384.48,755.64,144,126,576.3599999999999,191.88000000000005,89.0,2026-07-20,2026-07-01,6.0,299.88,observed_estimated_cost,299.88,-107.99999999999994
2026-07-23,Pattaya_Beach,PassionFruit,49,3185.0,764.4,1391.1100000000001,294,294,1205.89,441.49,65.0,2026-07-20,2026-07-01,5.0,171.95,observed_estimated_cost,171.95,269.54
2026-07-23,Pattaya_Beach,Pineapple,84,4116.0,1234.8,794.6400000000001,504,420,2397.3599999999997,1162.56,49.0,2026-07-20,2026-07-01,3.0,46.38,observed_estimated_cost,46.38,1116.1799999999998
2026-07-23,Pattaya_Beach,Watermelon,126,5670.0,1701.0,958.8600000000001,756,630,3325.1400000000003,1624.1399999999996,45.0,2026-07-20,2026-07-01,2.0,27.22,observed_estimated_cost,27.22,1596.9199999999996
2026-07-23,Pattaya_Central,Guava,72,3528.0,846.72,690.48,432,396.0,2009.52,1162.7999999999997,49.0,2026-07-20,2026-07-01,2.0,31.18,observed_estimated_cost,31.18,1131.6199999999997
2026-07-23,Pattaya_Central,MixedBerryPremium,36,3204.0,768.96,1511.28,288,252,1152.7199999999998,383.76000000000016,89.0,2026-07-20,2026-07-01,6.0,299.88,observed_estimated_cost,299.88,83.88000000000017
2026-07-23,Pattaya_Central,PassionFruit,57,3705.0,889.2,1618.23,342,342,1402.77,513.5699999999999,65.0,2026-07-20,2026-07-01,3.0,103.17,observed_estimated_cost,103.17,410.3999999999999
2026-07-23,Pattaya_Central,Pineapple,100,4900.0,1470.0,946.0000000000001,600,500,2853.999999999999,1384.0,49.0,2026-07-20,2026-07-01,7.0,108.22,observed_estimated_cost,108.22,1275.78
2026-07-23,Pattaya_Central,Watermelon,156,7020.0,1684.8,1187.16,936,780,4116.84,2432.04,45.0,2026-07-20,2026-07-01,3.0,40.83,observed_estimated_cost,40.83,2391.21
2026-07-24,BKK_Ladprao,Guava,33,1617.0,485.1,316.47,198,181.5,921.03,435.92999999999995,49.0,2026-07-20,2026-07-01,4.0,62.36,observed_estimated_cost,62.36,373.56999999999994
2026-07-24,BKK_Ladprao,MixedBerryPremium,8,712.0,213.6,335.84,64,56,256.16,42.56000000000003,89.0,2026-07-20,2026-07-01,1.0,49.98,observed_estimated_cost,49.98,-7.419999999999966
2026-07-24,BKK_Ladprao,PassionFruit,32,1768.0,424.32,908.48,192,192,475.5200000000001,51.2,55.25,2026-07-20,2026-07-01,5.0,171.95,observed_estimated_cost,171.95,-120.74999999999999
2026-07-24,BKK_Ladprao,Pineapple,58,2842.0,682.08,548.6800000000001,348,290,1655.3200000000002,973.2400000000001,49.0,2026-07-20,2026-07-01,3.0,46.38,observed_estimated_cost,46.38,926.8600000000001
2026-07-24,BKK_Ladprao,Watermelon,84,3780.0,907.1999999999999,639.24,504,420,2216.76,1309.56,45.0,2026-07-20,2026-07-01,4.0,54.44,observed_estimated_cost,54.44,1255.12
2026-07-24,BKK_Sukhumvit,Guava,58,2842.0,682.0799999999999,556.22,348,319.0,1618.7799999999997,936.6999999999999,49.0,2026-07-20,2026-07-01,3.0,46.77,observed_estimated_cost,46.77,889.93
2026-07-24,BKK_Sukhumvit,MixedBerryPremium,15,1335.0,400.5,629.6999999999999,120,105,480.3,79.80000000000005,89.0,2026-07-20,2026-07-01,1.0,49.98,observed_estimated_cost,49.98,29.820000000000057
2026-07-24,BKK_Sukhumvit,PassionFruit,53,2928.25,702.78,1504.67,318,318,787.5800000000002,84.79999999999997,55.25,2026-07-20,2026-07-01,3.0,103.17,observed_estimated_cost,103.17,-18.370000000000033
2026-07-24,BKK_Sukhumvit,Pineapple,113,5537.0,1661.1,1068.98,678,565,3225.02,1563.9199999999996,49.0,2026-07-20,2026-07-01,1.0,15.46,observed_estimated_cost,15.46,1548.4599999999996
2026-07-24,BKK_Sukhumvit,Watermelon,121,5445.0,1306.8,920.8100000000001,726,605,3193.19,1886.3899999999999,45.0,2026-07-20,2026-07-01,2.0,27.22,observed_estimated_cost,27.22,1859.1699999999998
2026-07-24,Pattaya_Beach,Guava,56,2744.0,823.2,537.04,336,308.0,1562.9599999999996,739.76,49.0,2026-07-20,2026-07-01,3.0,46.77,observed_estimated_cost,46.77,692.99
2026-07-24,Pattaya_Beach,MixedBerryPremium,28,2492.0,598.0799999999999,1175.4399999999998,224,196,896.5599999999997,298.48,89.0,2026-07-20,2026-07-01,4.0,199.92,observed_estimated_cost,199.92,98.56000000000003
2026-07-24,Pattaya_Beach,PassionFruit,57,3149.25,944.775,1618.23,342,342,847.02,-97.75500000000004,55.25,2026-07-20,2026-07-01,3.0,103.17,observed_estimated_cost,103.17,-200.92500000000004
2026-07-24,Pattaya_Beach,Pineapple,78,3822.0,917.28,737.8800000000001,468,390,2226.12,1308.8400000000001,49.0,2026-07-20,2026-07-01,4.0,61.84,observed_estimated_cost,61.84,1247.0000000000002
2026-07-24,Pattaya_Beach,Watermelon,116,5220.0,1252.8,882.7600000000001,696,580,3061.24,1808.4399999999994,45.0,2026-07-20,2026-07-01,4.0,54.44,observed_estimated_cost,54.44,1753.9999999999993
2026-07-24,Pattaya_Central,Guava,77,3773.0,905.52,738.43,462,423.5,2149.07,1243.55,49.0,2026-07-20,2026-07-01,5.0,77.95,observed_estimated_cost,77.95,1165.6
2026-07-24,Pattaya_Central,MixedBerryPremium,24,2136.0,640.8,1007.52,192,168,768.4799999999998,127.6800000000001,89.0,2026-07-20,2026-07-01,6.0,299.88,observed_estimated_cost,299.88,-172.19999999999987
2026-07-24,Pattaya_Central,PassionFruit,80,4420.0,1060.8,2271.2000000000003,480,480,1188.7999999999997,127.99999999999994,55.25,2026-07-20,2026-07-01,8.0,275.12,observed_estimated_cost,275.12,-147.12000000000006
2026-07-24,Pattaya_Central,Pineapple,97,4753.0,1140.72,917.6200000000001,582,485,2768.379999999999,1627.66,49.0,2026-07-20,2026-07-01,4.0,61.84,observed_estimated_cost,61.84,1565.8200000000002
2026-07-24,Pattaya_Central,Watermelon,159,7155.0,1717.2,1209.9900000000002,954,795,4196.01,2478.8099999999995,45.0,2026-07-20,2026-07-01,8.0,108.88,observed_estimated_cost,108.88,2369.9299999999994
2026-07-25,BKK_Ladprao,Guava,36,1552.32,465.6959999999999,345.24,216,198.0,793.0799999999998,327.38400000000007,43.12,2026-07-20,2026-07-01,2.0,31.18,observed_estimated_cost,31.18,296.20400000000006
2026-07-25,BKK_Ladprao,MixedBerryPremium,7,548.24,164.47199999999998,293.85999999999996,56,49,149.38,-15.092000000000017,78.32000000000001,2026-07-20,2026-07-01,4.0,199.92,observed_estimated_cost,199.92,-215.012
2026-07-25,BKK_Ladprao,PassionFruit,29,1658.8000000000002,497.64,823.3100000000001,174,174,487.49000000000007,-10.14999999999996,57.2,2026-07-20,2026-07-01,2.0,68.78,observed_estimated_cost,68.78,-78.92999999999996
2026-07-25,BKK_Ladprao,Pineapple,58,2500.96,600.2304,548.6800000000001,348,290,1314.2800000000002,714.0495999999998,43.12,2026-07-20,2026-07-01,2.0,30.92,observed_estimated_cost,30.92,683.1295999999999
2026-07-25,BKK_Ladprao,Watermelon,84,3326.4,997.92,639.2400000000001,504,420,1763.1600000000003,765.24,39.6,2026-07-20,2026-07-01,4.0,54.44,observed_estimated_cost,54.44,710.8
2026-07-25,BKK_Sukhumvit,Guava,48,2069.76,620.928,460.32,288,264.0,1057.44,436.51200000000006,43.120000000000005,2026-07-20,2026-07-01,2.0,31.18,observed_estimated_cost,31.18,405.33200000000005
2026-07-25,BKK_Sukhumvit,MixedBerryPremium,16,1253.12,375.936,671.68,128,112,341.4399999999999,-34.49600000000004,78.32,2026-07-20,2026-07-01,4.0,199.92,observed_estimated_cost,199.92,-234.41600000000003
2026-07-25,BKK_Sukhumvit,PassionFruit,50,2860.0,686.4,1419.5,300,300,840.5,154.10000000000002,57.2,2026-07-20,2026-07-01,3.0,103.17,observed_estimated_cost,103.17,50.93000000000002
2026-07-25,BKK_Sukhumvit,Pineapple,100,4312.0,1293.6,946.0000000000001,600,500,2265.9999999999995,972.4,43.12,2026-07-20,2026-07-01,4.0,61.84,observed_estimated_cost,61.84,910.56
2026-07-25,BKK_Sukhumvit,Watermelon,142,5623.2,1349.5679999999998,1080.6200000000001,852,710,2980.58,1631.0119999999997,39.6,2026-07-20,2026-07-01,4.0,54.44,observed_estimated_cost,54.44,1576.5719999999997
2026-07-25,Pattaya_Beach,Guava,85,3665.2,879.648,815.15,510,467.5,1872.55,992.9019999999999,43.12,2026-07-20,2026-07-01,2.0,31.18,observed_estimated_cost,31.18,961.722
2026-07-25,Pattaya_Beach,MixedBerryPremium,21,1644.72,394.7328,881.5799999999999,168,147,448.14,53.40720000000002,78.32000000000001,2026-07-20,2026-07-01,3.0,149.94,observed_estimated_cost,149.94,-96.53279999999998
2026-07-25,Pattaya_Beach,PassionFruit,68,3889.6,1166.88,1930.52,408,408,1143.0800000000002,-23.799999999999947,57.199999999999996,2026-07-20,2026-07-01,6.0,206.34,observed_estimated_cost,206.34,-230.13999999999996
2026-07-25,Pattaya_Beach,Pineapple,126,5433.12,1303.9488,1191.96,756,630,2855.16,1551.2111999999995,43.12,2026-07-20,2026-07-01,4.0,61.84,observed_estimated_cost,61.84,1489.3711999999996
2026-07-25,Pattaya_Beach,Watermelon,182,7207.2,2162.16,1385.0200000000002,1092,910,3820.1799999999994,1658.0199999999998,39.6,2026-07-20,2026-07-01,3.0,40.83,observed_estimated_cost,40.83,1617.1899999999998
2026-07-25,Pattaya_Central,Guava,95,4096.4,1228.9199999999998,911.05,570,522.5,2092.8500000000004,863.9300000000003,43.12,2026-07-20,2026-07-01,5.0,77.95,observed_estimated_cost,77.95,785.9800000000002
2026-07-25,Pattaya_Central,MixedBerryPremium,32,2506.24,751.872,1343.36,256,224,682.8800000000001,-68.99199999999996,78.32,2026-07-20,2026-07-01,9.0,449.82,observed_estimated_cost,449.82,-518.8119999999999
2026-07-25,Pattaya_Central,PassionFruit,63,3603.6,864.864,1788.57,378,378,1059.0300000000002,194.16600000000008,57.199999999999996,2026-07-20,2026-07-01,7.0,240.73,observed_estimated_cost,240.73,-46.56399999999991
2026-07-25,Pattaya_Central,Pineapple,148,6381.76,1531.6224,1400.0800000000002,888,740,3353.6799999999994,1822.0575999999999,43.120000000000005,2026-07-20,2026-07-01,8.0,123.68,observed_estimated_cost,123.68,1698.3775999999998
2026-07-25,Pattaya_Central,Watermelon,215,8514.0,2043.36,1636.15,1290,1075,4512.8499999999985,2469.49,39.6,2026-07-20,2026-07-01,11.0,149.71,observed_estimated_cost,149.71,2319.7799999999997
2026-07-26,BKK_Ladprao,Guava,36,1764.0,529.1999999999999,345.24,216,198.0,1004.76,475.55999999999995,49.0,2026-07-20,2026-07-01,3.0,46.77,observed_estimated_cost,46.77,428.78999999999996
2026-07-26,BKK_Ladprao,MixedBerryPremium,9,801.0,192.24,377.81999999999994,72,63,288.18,95.94000000000004,89.0,2026-07-20,2026-07-01,6.0,299.88,observed_estimated_cost,299.88,-203.93999999999994
2026-07-26,BKK_Ladprao,PassionFruit,28,1820.0,546.0,794.92,168,168,689.0800000000002,143.07999999999998,65.0,2026-07-20,2026-07-01,4.0,137.56,observed_estimated_cost,137.56,5.519999999999982
2026-07-26,BKK_Ladprao,Pineapple,61,2989.0,896.6999999999999,577.0600000000001,366,305,1740.94,844.2399999999999,49.0,2026-07-20,2026-07-01,4.0,61.84,observed_estimated_cost,61.84,782.3999999999999
2026-07-26,BKK_Ladprao,Watermelon,88,3960.0,1188.0,669.6800000000001,528,440,2322.32,1134.32,45.0,2026-07-20,2026-07-01,6.0,81.66,observed_estimated_cost,81.66,1052.6599999999999
2026-07-26,BKK_Sukhumvit,Guava,61,2989.0,896.7,584.99,366,335.5,1702.51,805.8100000000001,49.0,2026-07-20,2026-07-01,4.0,62.36,observed_estimated_cost,62.36,743.45
2026-07-26,BKK_Sukhumvit,MixedBerryPremium,17,1513.0,453.9,713.66,136,119,544.34,90.44000000000007,89.0,2026-07-20,2026-07-01,3.0,149.94,observed_estimated_cost,149.94,-59.49999999999993
2026-07-26,BKK_Sukhumvit,PassionFruit,36,2340.0,561.6,1022.04,216,216,885.9600000000002,324.36,65.0,2026-07-20,2026-07-01,3.0,103.17,observed_estimated_cost,103.17,221.19
2026-07-26,BKK_Sukhumvit,Pineapple,78,3822.0,917.28,737.88,468,390,2226.1200000000003,1308.8399999999997,49.0,2026-07-20,2026-07-01,4.0,61.84,observed_estimated_cost,61.84,1246.9999999999998
2026-07-26,BKK_Sukhumvit,Watermelon,121,5445.0,1633.5,920.8100000000001,726,605,3193.19,1559.6900000000003,45.0,2026-07-20,2026-07-01,3.0,40.83,observed_estimated_cost,40.83,1518.8600000000004
2026-07-26,Pattaya_Beach,Guava,65,3185.0,764.4,623.35,390,357.5,1814.1500000000005,1049.75,49.0,2026-07-20,2026-07-01,2.0,31.18,observed_estimated_cost,31.18,1018.57
2026-07-26,Pattaya_Beach,MixedBerryPremium,27,2403.0,576.72,1133.46,216,189,864.5399999999998,287.82000000000005,89.0,2026-07-20,2026-07-01,5.0,249.9,observed_estimated_cost,249.9,37.920000000000044
2026-07-26,Pattaya_Beach,PassionFruit,61,3965.0,1189.5,1731.79,366,366,1501.2099999999998,311.71,65.0,2026-07-20,2026-07-01,3.0,103.17,observed_estimated_cost,103.17,208.53999999999996
2026-07-26,Pattaya_Beach,Pineapple,114,5586.0,1675.8,1078.44,684,570,3253.5599999999995,1577.7599999999998,49.0,2026-07-20,2026-07-01,3.0,46.38,observed_estimated_cost,46.38,1531.3799999999997
2026-07-26,Pattaya_Beach,Watermelon,154,6930.0,1663.1999999999998,1171.94,924,770,4064.0599999999995,2400.860000000001,45.0,2026-07-20,2026-07-01,7.0,95.27,observed_estimated_cost,95.27,2305.590000000001
2026-07-26,Pattaya_Central,Guava,85,4165.0,999.5999999999999,815.15,510,467.5,2372.35,1372.75,49.0,2026-07-20,2026-07-01,4.0,62.36,observed_estimated_cost,62.36,1310.39
2026-07-26,Pattaya_Central,MixedBerryPremium,37,3293.0,987.9,1553.26,296,259,1184.74,196.84000000000012,89.0,2026-07-20,2026-07-01,6.0,299.88,observed_estimated_cost,299.88,-103.03999999999988
2026-07-26,Pattaya_Central,PassionFruit,57,3705.0,889.2,1618.23,342,342,1402.7699999999998,513.5699999999999,65.0,2026-07-20,2026-07-01,6.0,206.34,observed_estimated_cost,206.34,307.2299999999999
2026-07-26,Pattaya_Central,Pineapple,136,6664.0,1599.36,1286.5600000000002,816,680,3881.439999999999,2282.08,49.0,2026-07-20,2026-07-01,4.0,61.84,observed_estimated_cost,61.84,2220.24
2026-07-26,Pattaya_Central,Watermelon,210,9450.0,2268.0,1598.1000000000001,1260,1050,5541.9,3273.9,45.0,2026-07-20,2026-07-01,7.0,95.27,observed_estimated_cost,95.27,3178.63
2026-07-27,BKK_Ladprao,Guava,40,1960.0,470.4,420.79999999999995,240,220.0,1079.2000000000003,608.8,49.0,2026-07-27,2026-07-01,5.0,82.6,observed_estimated_cost,82.6,526.1999999999999
2026-07-27,BKK_Ladprao,MixedBerryPremium,10,890.0,267.0,442.70000000000005,80,70,297.29999999999995,30.299999999999976,89.0,2026-07-27,2026-07-01,1.0,52.27,observed_estimated_cost,52.27,-21.970000000000027
2026-07-27,BKK_Ladprao,PassionFruit,31,2015.0,604.5,820.26,186,186,822.7400000000001,218.24,65.0,2026-07-27,2026-07-01,2.0,64.92,observed_estimated_cost,64.92,153.32
2026-07-27,BKK_Ladprao,Pineapple,41,2009.0,482.15999999999997,425.99,246,205,1132.01,649.85,49.0,2026-07-27,2026-07-01,3.0,49.17,observed_estimated_cost,49.17,600.6800000000001
2026-07-27,BKK_Ladprao,Watermelon,96,4320.0,1296.0,768.96,576,480,2495.04,1199.0400000000004,45.0,2026-07-27,2026-07-01,4.0,56.04,observed_estimated_cost,56.04,1143.0000000000005
2026-07-27,BKK_Sukhumvit,Guava,62,3038.0,729.12,652.24,372,341.0,1672.7600000000004,943.6400000000002,49.0,2026-07-27,2026-07-01,4.0,66.08,observed_estimated_cost,66.08,877.5600000000002
2026-07-27,BKK_Sukhumvit,MixedBerryPremium,27,2403.0,720.9,1195.29,216,189,802.71,81.81,89.0,2026-07-27,2026-07-01,4.0,209.08,observed_estimated_cost,209.08,-127.27000000000001
2026-07-27,BKK_Sukhumvit,PassionFruit,44,2860.0,858.0,1164.24,264,264,1167.7599999999998,309.75999999999993,65.0,2026-07-27,2026-07-01,5.0,162.3,observed_estimated_cost,162.3,147.45999999999992
2026-07-27,BKK_Sukhumvit,Pineapple,81,3969.0,952.56,841.59,486,405,2236.4100000000003,1283.8500000000001,49.0,2026-07-27,2026-07-01,4.0,65.56,observed_estimated_cost,65.56,1218.2900000000002
2026-07-27,BKK_Sukhumvit,Watermelon,131,5895.0,1768.5,1049.31,786,655,3404.6899999999996,1636.19,45.0,2026-07-27,2026-07-01,4.0,56.04,observed_estimated_cost,56.04,1580.15
2026-07-27,Pattaya_Beach,Guava,56,2744.0,823.2,589.12,336,308.0,1510.8800000000006,687.6800000000001,49.0,2026-07-27,2026-07-01,4.0,66.08,observed_estimated_cost,66.08,621.6
2026-07-27,Pattaya_Beach,MixedBerryPremium,18,1602.0,384.48,796.86,144,126,535.14,150.65999999999997,89.0,2026-07-27,2026-07-01,5.0,261.35,observed_estimated_cost,261.35,-110.69000000000005
2026-07-27,Pattaya_Beach,PassionFruit,36,2340.0,702.0,952.56,216,216,955.4399999999998,253.43999999999994,65.0,2026-07-27,2026-07-01,3.0,97.38,observed_estimated_cost,97.38,156.05999999999995
2026-07-27,Pattaya_Beach,Pineapple,86,4214.0,1264.2,893.5400000000001,516,430,2374.46,1110.2600000000002,49.0,2026-07-27,2026-07-01,3.0,49.17,observed_estimated_cost,49.17,1061.0900000000001
2026-07-27,Pattaya_Beach,Watermelon,136,6120.0,1468.8,1089.36,816,680,3534.64,2065.8399999999997,45.0,2026-07-27,2026-07-01,4.0,56.04,observed_estimated_cost,56.04,2009.7999999999997
2026-07-27,Pattaya_Central,Guava,53,2597.0,779.1,557.56,318,291.5,1429.9400000000005,650.8400000000001,49.0,2026-07-27,2026-07-01,3.0,49.56,observed_estimated_cost,49.56,601.2800000000002
2026-07-27,Pattaya_Central,MixedBerryPremium,19,1691.0,405.84,841.1300000000001,152,133,564.87,159.02999999999997,89.0,2026-07-27,2026-07-01,6.0,313.62,observed_estimated_cost,313.62,-154.59000000000003
2026-07-27,Pattaya_Central,PassionFruit,49,3185.0,764.4,1296.54,294,294,1300.4599999999998,536.06,65.0,2026-07-27,2026-07-01,5.0,162.3,observed_estimated_cost,162.3,373.75999999999993
